Datetime,Energy_kW,hour,day_of_week,is_weekend,lag_1,rolling_mean_3
2024-02-03 11:00:00,3.77,11,5,1,3.88,3.8033333333333332
2024-02-03 12:00:00,3.78,12,5,1,3.77,3.81
2024-02-03 13:00:00,2.5,13,5,1,3.78,3.35
2024-02-03 14:00:00,2.61,14,5,1,2.5,2.9633333333333334
2024-02-03 15:00:00,2.47,15,5,1,2.61,2.526666666666667
2024-02-03 16:00:00,2.82,16,5,1,2.47,2.6333333333333333
2024-02-03 17:00:00,2.39,17,5,1,2.82,2.56
2024-02-03 18:00:00,4.33,18,5,1,2.39,3.1799999999999997
2024-02-03 19:00:00,4.28,19,5,1,4.33,3.6666666666666665
2024-02-03 20:00:00,4.65,20,5,1,4.28,4.42
2024-02-03 21:00:00,2.6,21,5,1,4.65,3.8433333333333333
2024-02-03 22:00:00,2.37,22,5,1,2.6,3.206666666666667
2024-02-03 23:00:00,1.87,23,5,1,2.37,2.28
2024-02-04 00:00:00,2.22,0,6,1,1.87,2.1533333333333338
2024-02-04 01:00:00,2.35,1,6,1,2.22,2.1466666666666665
2024-02-04 02:00:00,2.19,2,6,1,2.35,2.2533333333333334
2024-02-04 03:00:00,2.38,3,6,1,2.19,2.3066666666666666
2024-02-04 04:00:00,2.07,4,6,1,2.38,2.2133333333333334
2024-02-04 05:00:00,2.45,5,6,1,2.07,2.3000000000000003
2024-02-04 06:00:00,3.03,6,6,1,2.45,2.5166666666666666
2024-02-04 07:00:00,3.8,7,6,1,3.03,3.0933333333333337
2024-02-04 08:00:00,3.78,8,6,1,3.8,3.5366666666666666
2024-02-04 09:00:00,4.16,9,6,1,3.78,3.9133333333333336
2024-02-04 10:00:00,4.19,10,6,1,4.16,4.043333333333334
2024-02-04 11:00:00,3.77,11,6,1,4.19,4.04
2024-02-04 12:00:00,3.79,12,6,1,3.77,3.9166666666666674
2024-02-04 13:00:00,2.51,13,6,1,3.79,3.356666666666667
2024-02-04 14:00:00,2.3,14,6,1,2.51,2.866666666666667
2024-02-04 15:00:00,2.39,15,6,1,2.3,2.4
2024-02-04 16:00:00,2.37,16,6,1,2.39,2.353333333333334
2024-02-04 17:00:00,2.42,17,6,1,2.37,2.393333333333334
2024-02-04 18:00:00,4.36,18,6,1,2.42,3.0500000000000007
2024-02-04 19:00:00,4.42,19,6,1,4.36,3.733333333333334
2024-02-04 20:00:00,4.68,20,6,1,4.42,4.486666666666667
2024-02-04 21:00:00,2.37,21,6,1,4.68,3.823333333333334
2024-02-04 22:00:00,2.37,22,6,1,2.37,3.1400000000000006
2024-02-04 23:00:00,2.13,23,6,1,2.37,2.2900000000000005
2024-02-05 00:00:00,2.47,0,0,0,2.13,2.3233333333333337
2024-02-05 01:00:00,2.61,1,0,0,2.47,2.4033333333333338
2024-02-05 02:00:00,2.25,2,0,0,2.61,2.443333333333334
2024-02-05 03:00:00,2.55,3,0,0,2.25,2.47
2024-02-05 04:00:00,2.51,4,0,0,2.55,2.436666666666667
2024-02-05 05:00:00,2.57,5,0,0,2.51,2.5433333333333334
2024-02-05 06:00:00,2.93,6,0,0,2.57,2.6700000000000004
2024-02-05 07:00:00,4.67,7,0,0,2.93,3.3900000000000006
2024-02-05 08:00:00,4.05,8,0,0,4.67,3.8833333333333333
2024-02-05 09:00:00,4.07,9,0,0,4.05,4.263333333333334
2024-02-05 10:00:00,4.05,10,0,0,4.07,4.0566666666666675
2024-02-05 11:00:00,4.06,11,0,0,4.05,4.06
2024-02-05 12:00:00,4.05,12,0,0,4.06,4.053333333333334
2024-02-05 13:00:00,3.11,13,0,0,4.05,3.74
2024-02-05 14:00:00,3.16,14,0,0,3.11,3.44
2024-02-05 15:00:00,2.76,15,0,0,3.16,3.0100000000000002
2024-02-05 16:00:00,2.71,16,0,0,2.76,2.876666666666667
2024-02-05 17:00:00,2.97,17,0,0,2.71,2.813333333333334
2024-02-05 18:00:00,4.56,18,0,0,2.97,3.413333333333334
2024-02-05 19:00:00,4.8,19,0,0,4.56,4.11
2024-02-05 20:00:00,4.72,20,0,0,4.8,4.6933333333333325
2024-02-05 21:00:00,2.57,21,0,0,4.72,4.03
2024-02-05 22:00:00,2.78,22,0,0,2.57,3.356666666666667
2024-02-05 23:00:00,2.83,23,0,0,2.78,2.7266666666666666
2024-02-06 00:00:00,2.36,0,1,0,2.83,2.6566666666666667
2024-02-06 01:00:00,2.4,1,1,0,2.36,2.5300000000000002
2024-02-06 02:00:00,2.54,2,1,0,2.4,2.4333333333333336
2024-02-06 03:00:00,2.55,3,1,0,2.54,2.496666666666667
2024-02-06 04:00:00,2.61,4,1,0,2.55,2.566666666666667
2024-02-06 05:00:00,2.88,5,1,0,2.61,2.68
2024-02-06 06:00:00,2.84,6,1,0,2.88,2.776666666666667
2024-02-06 07:00:00,4.02,7,1,0,2.84,3.2466666666666666
2024-02-06 08:00:00,3.9,8,1,0,4.02,3.5866666666666664
2024-02-06 09:00:00,4.03,9,1,0,3.9,3.983333333333333
2024-02-06 10:00:00,4.17,10,1,0,4.03,4.033333333333333
2024-02-06 11:00:00,4.54,11,1,0,4.17,4.246666666666666
2024-02-06 12:00:00,4.08,12,1,0,4.54,4.263333333333333
2024-02-06 13:00:00,2.92,13,1,0,4.08,3.8466666666666662
2024-02-06 14:00:00,2.88,14,1,0,2.92,3.293333333333333
2024-02-06 15:00:00,3.12,15,1,0,2.88,2.973333333333333
2024-02-06 16:00:00,3.39,16,1,0,3.12,3.1300000000000003
2024-02-06 17:00:00,2.77,17,1,0,3.39,3.0933333333333337
2024-02-06 18:00:00,4.58,18,1,0,2.77,3.58
2024-02-06 19:00:00,4.89,19,1,0,4.58,4.079999999999999
2024-02-06 20:00:00,4.82,20,1,0,4.89,4.763333333333333
2024-02-06 21:00:00,3.25,21,1,0,4.82,4.32
2024-02-06 22:00:00,2.6,22,1,0,3.25,3.5566666666666666
2024-02-06 23:00:00,2.41,23,1,0,2.6,2.7533333333333334
2024-02-07 00:00:00,2.6,0,2,0,2.41,2.5366666666666666
2024-02-07 01:00:00,2.71,1,2,0,2.6,2.5733333333333333
2024-02-07 02:00:00,2.65,2,2,0,2.71,2.6533333333333338
2024-02-07 03:00:00,2.59,3,2,0,2.65,2.65
2024-02-07 04:00:00,2.7,4,2,0,2.59,2.6466666666666665
2024-02-07 05:00:00,2.72,5,2,0,2.7,2.67
2024-02-07 06:00:00,3.16,6,2,0,2.72,2.86
2024-02-07 07:00:00,4.31,7,2,0,3.16,3.396666666666667
2024-02-07 08:00:00,4.15,8,2,0,4.31,3.8733333333333335
2024-02-07 09:00:00,4.21,9,2,0,4.15,4.223333333333334
2024-02-07 10:00:00,4.43,10,2,0,4.21,4.263333333333333
2024-02-07 11:00:00,4.02,11,2,0,4.43,4.22
2024-02-07 12:00:00,4.26,12,2,0,4.02,4.236666666666666
2024-02-07 13:00:00,2.81,13,2,0,4.26,3.6966666666666668
2024-02-07 14:00:00,2.89,14,2,0,2.81,3.3200000000000003
2024-02-07 15:00:00,3.14,15,2,0,2.89,2.9466666666666668
2024-02-07 16:00:00,2.92,16,2,0,3.14,2.983333333333333
2024-02-07 17:00:00,2.89,17,2,0,2.92,2.983333333333333
2024-02-07 18:00:00,4.41,18,2,0,2.89,3.4066666666666663
2024-02-07 19:00:00,4.83,19,2,0,4.41,4.043333333333333
2024-02-07 20:00:00,4.81,20,2,0,4.83,4.683333333333333
2024-02-07 21:00:00,3.32,21,2,0,4.81,4.32
2024-02-07 22:00:00,2.42,22,2,0,3.32,3.516666666666666
2024-02-07 23:00:00,2.53,23,2,0,2.42,2.7566666666666664
2024-02-08 00:00:00,2.54,0,3,0,2.53,2.4966666666666666
2024-02-08 01:00:00,2.81,1,3,0,2.54,2.626666666666667
2024-02-08 02:00:00,2.47,2,3,0,2.81,2.606666666666667
2024-02-08 03:00:00,2.55,3,3,0,2.47,2.61
2024-02-08 04:00:00,2.61,4,3,0,2.55,2.543333333333333
2024-02-08 05:00:00,2.53,5,3,0,2.61,2.563333333333333
2024-02-08 06:00:00,2.8,6,3,0,2.53,2.6466666666666665
2024-02-08 07:00:00,4.23,7,3,0,2.8,3.186666666666667
2024-02-08 08:00:00,4.4,8,3,0,4.23,3.81
2024-02-08 09:00:00,3.98,9,3,0,4.4,4.203333333333333
2024-02-08 10:00:00,4.22,10,3,0,3.98,4.2
2024-02-08 11:00:00,4.05,11,3,0,4.22,4.083333333333333
2024-02-08 12:00:00,4.43,12,3,0,4.05,4.233333333333333
2024-02-08 13:00:00,2.59,13,3,0,4.43,3.69
2024-02-08 14:00:00,2.78,14,3,0,2.59,3.266666666666666
2024-02-08 15:00:00,2.97,15,3,0,2.78,2.78
2024-02-08 16:00:00,3.2,16,3,0,2.97,2.983333333333333
2024-02-08 17:00:00,2.88,17,3,0,3.2,3.016666666666667
2024-02-08 18:00:00,4.58,18,3,0,2.88,3.5533333333333332
2024-02-08 19:00:00,5.07,19,3,0,4.58,4.176666666666667
2024-02-08 20:00:00,4.4,20,3,0,5.07,4.683333333333334
2024-02-08 21:00:00,2.45,21,3,0,4.4,3.973333333333333
2024-02-08 22:00:00,2.58,22,3,0,2.45,3.143333333333333
2024-02-08 23:00:00,2.39,23,3,0,2.58,2.473333333333333
2024-02-09 00:00:00,2.29,0,4,0,2.39,2.42
2024-02-09 01:00:00,2.64,1,4,0,2.29,2.44
2024-02-09 02:00:00,2.54,2,4,0,2.64,2.4899999999999998
2024-02-09 03:00:00,2.38,3,4,0,2.54,2.52
2024-02-09 04:00:00,2.24,4,4,0,2.38,2.3866666666666667
2024-02-09 05:00:00,2.67,5,4,0,2.24,2.43
2024-02-09 06:00:00,3.03,6,4,0,2.67,2.6466666666666665
2024-02-09 07:00:00,4.18,7,4,0,3.03,3.293333333333333
2024-02-09 08:00:00,4.56,8,4,0,4.18,3.9233333333333333
2024-02-09 09:00:00,3.98,9,4,0,4.56,4.239999999999999
2024-02-09 10:00:00,3.89,10,4,0,3.98,4.1433333333333335
2024-02-09 11:00:00,4.06,11,4,0,3.89,3.9766666666666666
2024-02-09 12:00:00,4.19,12,4,0,4.06,4.046666666666667
2024-02-09 13:00:00,2.94,13,4,0,4.19,3.73
2024-02-09 14:00:00,2.85,14,4,0,2.94,3.3266666666666667
2024-02-09 15:00:00,2.97,15,4,0,2.85,2.92
2024-02-09 16:00:00,2.64,16,4,0,2.97,2.8200000000000003
2024-02-09 17:00:00,3.18,17,4,0,2.64,2.93
2024-02-09 18:00:00,4.68,18,4,0,3.18,3.5
2024-02-09 19:00:00,4.92,19,4,0,4.68,4.260000000000001
2024-02-09 20:00:00,4.76,20,4,0,4.92,4.786666666666666
2024-02-09 21:00:00,2.99,21,4,0,4.76,4.223333333333334
2024-02-09 22:00:00,2.61,22,4,0,2.99,3.4533333333333336
2024-02-09 23:00:00,2.58,23,4,0,2.61,2.726666666666667
2024-02-10 00:00:00,2.33,0,5,1,2.58,2.5066666666666673
2024-02-10 01:00:00,2.47,1,5,1,2.33,2.4600000000000004
2024-02-10 02:00:00,2.24,2,5,1,2.47,2.346666666666667
2024-02-10 03:00:00,2.34,3,5,1,2.24,2.35
2024-02-10 04:00:00,2.18,4,5,1,2.34,2.253333333333334
2024-02-10 05:00:00,2.49,5,5,1,2.18,2.3366666666666673
2024-02-10 06:00:00,2.46,6,5,1,2.49,2.376666666666667
2024-02-10 07:00:00,4.26,7,5,1,2.46,3.0700000000000003
2024-02-10 08:00:00,3.89,8,5,1,4.26,3.536666666666667
2024-02-10 09:00:00,3.61,9,5,1,3.89,3.92
2024-02-10 10:00:00,3.93,10,5,1,3.61,3.81
2024-02-10 11:00:00,3.76,11,5,1,3.93,3.766666666666666
2024-02-10 12:00:00,4.07,12,5,1,3.76,3.92
2024-02-10 13:00:00,2.47,13,5,1,4.07,3.4333333333333336
2024-02-10 14:00:00,2.51,14,5,1,2.47,3.016666666666667
2024-02-10 15:00:00,2.22,15,5,1,2.51,2.4
2024-02-10 16:00:00,2.51,16,5,1,2.22,2.4133333333333336
2024-02-10 17:00:00,2.12,17,5,1,2.51,2.2833333333333337
2024-02-10 18:00:00,4.08,18,5,1,2.12,2.9033333333333338
2024-02-10 19:00:00,4.55,19,5,1,4.08,3.5833333333333335
2024-02-10 20:00:00,4.56,20,5,1,4.55,4.396666666666666
2024-02-10 21:00:00,2.69,21,5,1,4.56,3.9333333333333336
2024-02-10 22:00:00,2.01,22,5,1,2.69,3.0866666666666664
2024-02-10 23:00:00,2.19,23,5,1,2.01,2.2966666666666664
2024-02-11 00:00:00,2.2,0,6,1,2.19,2.1333333333333333
2024-02-11 01:00:00,1.97,1,6,1,2.2,2.12
2024-02-11 02:00:00,2.51,2,6,1,1.97,2.2266666666666666
2024-02-11 03:00:00,2.38,3,6,1,2.51,2.2866666666666666
2024-02-11 04:00:00,2.16,4,6,1,2.38,2.35
2024-02-11 05:00:00,2.21,5,6,1,2.16,2.25
2024-02-11 06:00:00,2.65,6,6,1,2.21,2.34
2024-02-11 07:00:00,3.5,7,6,1,2.65,2.7866666666666666
2024-02-11 08:00:00,3.86,8,6,1,3.5,3.3366666666666664
2024-02-11 09:00:00,3.77,9,6,1,3.86,3.7099999999999995
2024-02-11 10:00:00,3.7,10,6,1,3.77,3.776666666666667
2024-02-11 11:00:00,3.85,11,6,1,3.7,3.7733333333333334
2024-02-11 12:00:00,4.26,12,6,1,3.85,3.936666666666667
2024-02-11 13:00:00,2.73,13,6,1,4.26,3.6133333333333333
2024-02-11 14:00:00,2.49,14,6,1,2.73,3.16
2024-02-11 15:00:00,2.72,15,6,1,2.49,2.646666666666667
2024-02-11 16:00:00,2.88,16,6,1,2.72,2.6966666666666668
2024-02-11 17:00:00,2.79,17,6,1,2.88,2.796666666666667
2024-02-11 18:00:00,4.42,18,6,1,2.79,3.3633333333333333
2024-02-11 19:00:00,4.28,19,6,1,4.42,3.83
2024-02-11 20:00:00,4.54,20,6,1,4.28,4.413333333333333
2024-02-11 21:00:00,2.68,21,6,1,4.54,3.833333333333334
2024-02-11 22:00:00,2.38,22,6,1,2.68,3.1999999999999997
2024-02-11 23:00:00,2.33,23,6,1,2.38,2.4633333333333334
2024-02-12 00:00:00,2.72,0,0,0,2.33,2.476666666666667
2024-02-12 01:00:00,2.4,1,0,0,2.72,2.483333333333334
2024-02-12 02:00:00,2.77,2,0,0,2.4,2.6300000000000003
2024-02-12 03:00:00,2.55,3,0,0,2.77,2.5733333333333333
2024-02-12 04:00:00,2.93,4,0,0,2.55,2.75
2024-02-12 05:00:00,2.37,5,0,0,2.93,2.6166666666666667
2024-02-12 06:00:00,3.26,6,0,0,2.37,2.8533333333333335
2024-02-12 07:00:00,4.25,7,0,0,3.26,3.2933333333333334
2024-02-12 08:00:00,4.08,8,0,0,4.25,3.8633333333333333
2024-02-12 09:00:00,4.11,9,0,0,4.08,4.146666666666667
2024-02-12 10:00:00,4.15,10,0,0,4.11,4.113333333333333
2024-02-12 11:00:00,4.29,11,0,0,4.15,4.183333333333334
2024-02-12 12:00:00,4.31,12,0,0,4.29,4.25
2024-02-12 13:00:00,2.8,13,0,0,4.31,3.7999999999999994
2024-02-12 14:00:00,2.91,14,0,0,2.8,3.34
2024-02-12 15:00:00,3.34,15,0,0,2.91,3.016666666666667
2024-02-12 16:00:00,3.26,16,0,0,3.34,3.17
2024-02-12 17:00:00,3.0,17,0,0,3.26,3.1999999999999997
2024-02-12 18:00:00,4.72,18,0,0,3.0,3.66
2024-02-12 19:00:00,4.73,19,0,0,4.72,4.1499999999999995
2024-02-12 20:00:00,4.83,20,0,0,4.73,4.760000000000001
2024-02-12 21:00:00,2.71,21,0,0,4.83,4.090000000000001
2024-02-12 22:00:00,2.46,22,0,0,2.71,3.3333333333333335
2024-02-12 23:00:00,2.18,23,0,0,2.46,2.4499999999999997
2024-02-13 00:00:00,2.59,0,1,0,2.18,2.41
2024-02-13 01:00:00,2.64,1,1,0,2.59,2.47
2024-02-13 02:00:00,2.42,2,1,0,2.64,2.5500000000000003
2024-02-13 03:00:00,2.83,3,1,0,2.42,2.6300000000000003
2024-02-13 04:00:00,2.27,4,1,0,2.83,2.5066666666666664
2024-02-13 05:00:00,2.22,5,1,0,2.27,2.44
2024-02-13 06:00:00,2.96,6,1,0,2.22,2.4833333333333334
2024-02-13 07:00:00,4.42,7,1,0,2.96,3.1999999999999997
2024-02-13 08:00:00,4.55,8,1,0,4.42,3.9766666666666666
2024-02-13 09:00:00,4.12,9,1,0,4.55,4.363333333333333
2024-02-13 10:00:00,4.43,10,1,0,4.12,4.366666666666667
2024-02-13 11:00:00,4.21,11,1,0,4.43,4.253333333333333
2024-02-13 12:00:00,4.18,12,1,0,4.21,4.273333333333333
2024-02-13 13:00:00,3.09,13,1,0,4.18,3.8266666666666667
2024-02-13 14:00:00,3.05,14,1,0,3.09,3.44
2024-02-13 15:00:00,2.6,15,1,0,3.05,2.9133333333333336
2024-02-13 16:00:00,3.21,16,1,0,2.6,2.953333333333333
2024-02-13 17:00:00,3.19,17,1,0,3.21,3.0
2024-02-13 18:00:00,4.59,18,1,0,3.19,3.6633333333333336
2024-02-13 19:00:00,4.79,19,1,0,4.59,4.19
2024-02-13 20:00:00,4.81,20,1,0,4.79,4.7299999999999995
2024-02-13 21:00:00,2.97,21,1,0,4.81,4.19
2024-02-13 22:00:00,2.4,22,1,0,2.97,3.393333333333333
2024-02-13 23:00:00,2.38,23,1,0,2.4,2.5833333333333335
2024-02-14 00:00:00,2.51,0,2,0,2.38,2.4299999999999997
2024-02-14 01:00:00,2.75,1,2,0,2.51,2.5466666666666664
2024-02-14 02:00:00,2.63,2,2,0,2.75,2.63
2024-02-14 03:00:00,2.45,3,2,0,2.63,2.61
2024-02-14 04:00:00,2.67,4,2,0,2.45,2.5833333333333335
2024-02-14 05:00:00,1.95,5,2,0,2.67,2.356666666666667
2024-02-14 06:00:00,3.15,6,2,0,1.95,2.59
2024-02-14 07:00:00,3.87,7,2,0,3.15,2.9899999999999998
2024-02-14 08:00:00,4.15,8,2,0,3.87,3.723333333333333
2024-02-14 09:00:00,4.0,9,2,0,4.15,4.006666666666667
2024-02-14 10:00:00,3.96,10,2,0,4.0,4.036666666666666
2024-02-14 11:00:00,4.45,11,2,0,3.96,4.136666666666667
2024-02-14 12:00:00,4.13,12,2,0,4.45,4.18
2024-02-14 13:00:00,2.99,13,2,0,4.13,3.856666666666667
2024-02-14 14:00:00,2.91,14,2,0,2.99,3.3433333333333337
2024-02-14 15:00:00,3.02,15,2,0,2.91,2.973333333333333
2024-02-14 16:00:00,2.94,16,2,0,3.02,2.956666666666667
2024-02-14 17:00:00,2.66,17,2,0,2.94,2.8733333333333335
2024-02-14 18:00:00,4.92,18,2,0,2.66,3.5066666666666664
2024-02-14 19:00:00,4.62,19,2,0,4.92,4.066666666666666
2024-02-14 20:00:00,4.41,20,2,0,4.62,4.6499999999999995
2024-02-14 21:00:00,2.83,21,2,0,4.41,3.953333333333333
2024-02-14 22:00:00,2.82,22,2,0,2.83,3.3533333333333335
2024-02-14 23:00:00,2.69,23,2,0,2.82,2.78
2024-02-15 00:00:00,2.46,0,3,0,2.69,2.6566666666666667
2024-02-15 01:00:00,2.46,1,3,0,2.46,2.5366666666666666
2024-02-15 02:00:00,2.46,2,3,0,2.46,2.46
2024-02-15 03:00:00,2.94,3,3,0,2.46,2.6199999999999997
2024-02-15 04:00:00,2.6,4,3,0,2.94,2.6666666666666665
2024-02-15 05:00:00,2.61,5,3,0,2.6,2.716666666666667
2024-02-15 06:00:00,3.13,6,3,0,2.61,2.78
2024-02-15 07:00:00,4.27,7,3,0,3.13,3.336666666666666
2024-02-15 08:00:00,4.17,8,3,0,4.27,3.856666666666667
2024-02-15 09:00:00,4.19,9,3,0,4.17,4.21
2024-02-15 10:00:00,4.21,10,3,0,4.19,4.19
2024-02-15 11:00:00,4.22,11,3,0,4.21,4.206666666666666
2024-02-15 12:00:00,4.37,12,3,0,4.22,4.266666666666667
2024-02-15 13:00:00,2.94,13,3,0,4.37,3.8433333333333333
2024-02-15 14:00:00,3.07,14,3,0,2.94,3.4599999999999995
2024-02-15 15:00:00,2.91,15,3,0,3.07,2.9733333333333327
2024-02-15 16:00:00,2.94,16,3,0,2.91,2.973333333333333
2024-02-15 17:00:00,2.53,17,3,0,2.94,2.793333333333333
2024-02-15 18:00:00,4.91,18,3,0,2.53,3.4599999999999995
2024-02-15 19:00:00,4.79,19,3,0,4.91,4.076666666666667
2024-02-15 20:00:00,4.92,20,3,0,4.79,4.873333333333332
2024-02-15 21:00:00,2.35,21,3,0,4.92,4.02
2024-02-15 22:00:00,2.94,22,3,0,2.35,3.403333333333333
2024-02-15 23:00:00,2.5,23,3,0,2.94,2.5966666666666662
2024-02-16 00:00:00,2.75,0,4,0,2.5,2.73
2024-02-16 01:00:00,2.32,1,4,0,2.75,2.523333333333333
2024-02-16 02:00:00,2.65,2,4,0,2.32,2.573333333333333
2024-02-16 03:00:00,2.32,3,4,0,2.65,2.4299999999999997
2024-02-16 04:00:00,2.41,4,4,0,2.32,2.4599999999999995
2024-02-16 05:00:00,2.91,5,4,0,2.41,2.5466666666666664
2024-02-16 06:00:00,2.89,6,4,0,2.91,2.7366666666666664
2024-02-16 07:00:00,4.27,7,4,0,2.89,3.356666666666666
2024-02-16 08:00:00,4.4,8,4,0,4.27,3.853333333333333
2024-02-16 09:00:00,4.33,9,4,0,4.4,4.333333333333333
2024-02-16 10:00:00,4.26,10,4,0,4.33,4.33
2024-02-16 11:00:00,4.3,11,4,0,4.26,4.296666666666667
2024-02-16 12:00:00,4.71,12,4,0,4.3,4.423333333333333
2024-02-16 13:00:00,2.92,13,4,0,4.71,3.976666666666666
2024-02-16 14:00:00,2.97,14,4,0,2.92,3.533333333333333
2024-02-16 15:00:00,3.14,15,4,0,2.97,3.01
2024-02-16 16:00:00,3.15,16,4,0,3.14,3.0866666666666664
2024-02-16 17:00:00,3.17,17,4,0,3.15,3.153333333333333
2024-02-16 18:00:00,4.86,18,4,0,3.17,3.7266666666666666
2024-02-16 19:00:00,4.5,19,4,0,4.86,4.176666666666666
2024-02-16 20:00:00,5.06,20,4,0,4.5,4.806666666666666
2024-02-16 21:00:00,2.7,21,4,0,5.06,4.086666666666666
2024-02-16 22:00:00,2.59,22,4,0,2.7,3.4499999999999993
2024-02-16 23:00:00,2.38,23,4,0,2.59,2.556666666666666
2024-02-17 00:00:00,2.22,0,5,1,2.38,2.3966666666666665
2024-02-17 01:00:00,2.3,1,5,1,2.22,2.2999999999999994
2024-02-17 02:00:00,2.3,2,5,1,2.3,2.273333333333333
2024-02-17 03:00:00,2.32,3,5,1,2.3,2.306666666666666
2024-02-17 04:00:00,2.56,4,5,1,2.32,2.393333333333333
2024-02-17 05:00:00,2.33,5,5,1,2.56,2.403333333333333
2024-02-17 06:00:00,2.59,6,5,1,2.33,2.4933333333333327
2024-02-17 07:00:00,4.13,7,5,1,2.59,3.016666666666666
2024-02-17 08:00:00,4.17,8,5,1,4.13,3.6299999999999994
2024-02-17 09:00:00,3.69,9,5,1,4.17,3.996666666666666
2024-02-17 10:00:00,4.05,10,5,1,3.69,3.97
2024-02-17 11:00:00,4.08,11,5,1,4.05,3.94
2024-02-17 12:00:00,3.88,12,5,1,4.08,4.003333333333334
2024-02-17 13:00:00,2.91,13,5,1,3.88,3.6233333333333335
2024-02-17 14:00:00,2.6,14,5,1,2.91,3.1300000000000003
2024-02-17 15:00:00,2.66,15,5,1,2.6,2.723333333333333
2024-02-17 16:00:00,2.6,16,5,1,2.66,2.62
2024-02-17 17:00:00,2.64,17,5,1,2.6,2.6333333333333333
2024-02-17 18:00:00,4.22,18,5,1,2.64,3.153333333333333
2024-02-17 19:00:00,4.15,19,5,1,4.22,3.67
2024-02-17 20:00:00,4.75,20,5,1,4.15,4.373333333333333
2024-02-17 21:00:00,2.47,21,5,1,4.75,3.7900000000000005
2024-02-17 22:00:00,2.04,22,5,1,2.47,3.0866666666666664
2024-02-17 23:00:00,1.8,23,5,1,2.04,2.1033333333333335
2024-02-18 00:00:00,2.11,0,6,1,1.8,1.9833333333333332
2024-02-18 01:00:00,1.98,1,6,1,2.11,1.9633333333333332
2024-02-18 02:00:00,2.57,2,6,1,1.98,2.22
2024-02-18 03:00:00,2.44,3,6,1,2.57,2.3299999999999996
2024-02-18 04:00:00,2.1,4,6,1,2.44,2.3699999999999997
2024-02-18 05:00:00,2.69,5,6,1,2.1,2.4099999999999997
2024-02-18 06:00:00,2.84,6,6,1,2.69,2.543333333333333
2024-02-18 07:00:00,3.88,7,6,1,2.84,3.1366666666666667
2024-02-18 08:00:00,3.44,8,6,1,3.88,3.3866666666666667
2024-02-18 09:00:00,4.4,9,6,1,3.44,3.9066666666666667
2024-02-18 10:00:00,3.66,10,6,1,4.4,3.8333333333333335
2024-02-18 11:00:00,3.61,11,6,1,3.66,3.89
2024-02-18 12:00:00,4.14,12,6,1,3.61,3.8033333333333332
2024-02-18 13:00:00,3.13,13,6,1,4.14,3.6266666666666665
2024-02-18 14:00:00,2.92,14,6,1,3.13,3.396666666666667
2024-02-18 15:00:00,2.75,15,6,1,2.92,2.9333333333333336
2024-02-18 16:00:00,2.76,16,6,1,2.75,2.81
2024-02-18 17:00:00,2.81,17,6,1,2.76,2.7733333333333334
2024-02-18 18:00:00,4.59,18,6,1,2.81,3.3866666666666667
2024-02-18 19:00:00,4.5,19,6,1,4.59,3.966666666666667
2024-02-18 20:00:00,4.46,20,6,1,4.5,4.516666666666667
2024-02-18 21:00:00,2.63,21,6,1,4.46,3.8633333333333333
2024-02-18 22:00:00,2.09,22,6,1,2.63,3.06
2024-02-18 23:00:00,2.18,23,6,1,2.09,2.3000000000000003
2024-02-19 00:00:00,2.21,0,0,0,2.18,2.16
2024-02-19 01:00:00,2.53,1,0,0,2.21,2.3066666666666666
2024-02-19 02:00:00,2.35,2,0,0,2.53,2.3633333333333333
2024-02-19 03:00:00,2.32,3,0,0,2.35,2.4
2024-02-19 04:00:00,2.58,4,0,0,2.32,2.4166666666666665
2024-02-19 05:00:00,2.82,5,0,0,2.58,2.5733333333333337
2024-02-19 06:00:00,3.13,6,0,0,2.82,2.8433333333333333
2024-02-19 07:00:00,3.93,7,0,0,3.13,3.293333333333333
2024-02-19 08:00:00,4.05,8,0,0,3.93,3.703333333333333
2024-02-19 09:00:00,4.43,9,0,0,4.05,4.136666666666667
2024-02-19 10:00:00,4.05,10,0,0,4.43,4.176666666666667
2024-02-19 11:00:00,4.2,11,0,0,4.05,4.226666666666667
2024-02-19 12:00:00,4.36,12,0,0,4.2,4.203333333333333
2024-02-19 13:00:00,2.75,13,0,0,4.36,3.7699999999999996
2024-02-19 14:00:00,2.97,14,0,0,2.75,3.36
2024-02-19 15:00:00,2.68,15,0,0,2.97,2.8000000000000003
2024-02-19 16:00:00,2.82,16,0,0,2.68,2.8233333333333337
2024-02-19 17:00:00,3.01,17,0,0,2.82,2.8366666666666664
2024-02-19 18:00:00,4.43,18,0,0,3.01,3.42
2024-02-19 19:00:00,4.83,19,0,0,4.43,4.09
2024-02-19 20:00:00,4.74,20,0,0,4.83,4.666666666666667
2024-02-19 21:00:00,3.06,21,0,0,4.74,4.21
2024-02-19 22:00:00,2.59,22,0,0,3.06,3.4633333333333334
2024-02-19 23:00:00,2.82,23,0,0,2.59,2.823333333333333
2024-02-20 00:00:00,2.58,0,1,0,2.82,2.663333333333333
2024-02-20 01:00:00,2.46,1,1,0,2.58,2.62
2024-02-20 02:00:00,2.57,2,1,0,2.46,2.5366666666666666
2024-02-20 03:00:00,2.66,3,1,0,2.57,2.563333333333333
2024-02-20 04:00:00,2.56,4,1,0,2.66,2.5966666666666667
2024-02-20 05:00:00,2.56,5,1,0,2.56,2.5933333333333337
