Datetime,Energy_kW,Temperature_C,Humidity_pct,PowerCut_Risk,ShortCircuit_Risk,ExcessElectricity_Risk,CarbonCredit_USD,LowPollution_Flag,hour,day_of_week,is_weekend,Energy_kW_lag1,Energy_kW_lag24,PowerCut_Risk_lag1,PowerCut_Risk_lag24,ShortCircuit_Risk_lag1,ShortCircuit_Risk_lag24,ExcessElectricity_Risk_lag1,ExcessElectricity_Risk_lag24,Energy_rolling_mean_3,PowerCut_Risk_rolling_6,temp_humidity_interaction
2024-02-20 01:00:00,2.72,11.8,55.3,0.043,0.045,0.058,0.0015,1.0,1,1,0,2.58,2.58,-0.007,-0.048,0.045,0.044,0.047,0.033,2.5299999999999994,0.11600000000000005,6.525399999999999
2024-02-20 02:00:00,2.68,10.7,66.4,-0.046,0.045,0.019,0.0014,1.0,2,1,0,2.72,2.26,0.043,-0.043,0.045,0.044,0.058,0.091,2.6599999999999997,0.0008333333333333711,7.1048
2024-02-20 03:00:00,2.25,9.2,62.3,-0.015,0.045,0.038,0.0011,1.0,3,1,0,2.68,2.69,-0.046,-0.011,0.045,0.044,0.019,0.018,2.5499999999999994,-0.007333333333333296,5.731599999999999
2024-02-20 04:00:00,2.4,4.9,64.6,-0.022,0.045,0.019,0.0011,1.0,4,1,0,2.25,2.65,-0.015,0.012,0.045,0.044,0.038,0.034,2.443333333333333,-0.0036666666666666293,3.1654
2024-02-20 05:00:00,2.43,6.8,58.1,-0.026,0.045,0.008,0.0012,1.0,5,1,0,2.4,2.55,-0.022,-0.031,0.045,0.044,0.019,0.019,2.3599999999999994,-0.01216666666666663,3.9507999999999996
2024-02-20 06:00:00,3.21,1.8,70.0,0.046,0.045,0.079,0.0023,1.0,6,1,0,2.43,2.79,-0.026,-0.018,0.045,0.044,0.008,0.047,2.6799999999999997,-0.0033333333333332945,1.26
2024-02-20 07:00:00,4.29,2.2,79.3,-0.046,0.045,0.098,0.0038,0.0,7,1,0,3.21,4.37,0.046,-0.035,0.045,0.044,0.079,0.051,3.309999999999999,-0.01816666666666663,1.7446000000000002
2024-02-20 08:00:00,4.04,1.5,49.7,0.009,0.045,0.059,0.004,0.0,8,1,0,4.29,4.43,-0.046,-0.001,0.045,0.044,0.098,0.09,3.8466666666666662,-0.008999999999999963,0.7455000000000002
2024-02-20 09:00:00,4.44,4.9,56.9,-0.024,0.045,0.045,0.0046,0.0,9,1,0,4.04,4.38,0.009,-0.027,0.045,0.044,0.059,0.02,4.256666666666666,-0.010499999999999962,2.7881
2024-02-20 10:00:00,4.66,4.2,54.8,0.415,0.045,0.015,0.005,0.0,10,1,0,4.44,4.27,-0.024,0.035,0.045,0.044,0.045,0.048,4.38,0.06233333333333337,2.3016
2024-02-20 11:00:00,4.52,4.2,63.8,0.423,0.045,0.002,0.0051,0.0,11,1,0,4.66,4.12,0.415,-0.03,0.045,0.044,0.015,0.022,4.539999999999999,0.1371666666666667,2.6795999999999998
2024-02-20 12:00:00,4.24,3.3,59.6,0.043,0.045,0.048,0.0049,0.0,12,1,0,4.52,4.07,0.423,0.012,0.045,0.044,0.002,0.041,4.473333333333333,0.1366666666666667,1.9668
2024-02-20 13:00:00,3.16,6.1,58.0,0.03,0.045,0.025,0.0038,0.0,13,1,0,4.24,2.9,0.043,0.012,0.045,0.044,0.048,0.004,3.9733333333333327,0.14933333333333337,3.5379999999999994
2024-02-20 14:00:00,2.96,11.6,65.2,-0.037,0.045,0.06,0.0037,0.0,14,1,0,3.16,3.29,0.03,-0.018,0.045,0.044,0.025,0.009,3.453333333333333,0.1416666666666667,7.5632
2024-02-20 15:00:00,3.09,12.3,52.0,-0.035,0.045,0.018,0.004,0.0,15,1,0,2.96,3.22,-0.037,0.045,0.045,0.044,0.06,0.048,3.069999999999999,0.13983333333333337,6.396
2024-02-20 16:00:00,2.75,10.3,51.6,0.0,0.045,0.018,0.0038,0.0,16,1,0,3.09,3.16,-0.035,0.031,0.045,0.044,0.018,0.087,2.9333333333333322,0.0706666666666667,5.3148
2024-02-20 17:00:00,2.99,19.7,62.3,0.006,0.045,0.074,0.0048,0.0,17,1,0,2.75,2.94,0.0,0.007,0.045,0.044,0.018,0.076,2.943333333333333,0.0011666666666667028,12.2731
2024-02-20 18:00:00,4.98,15.7,50.1,0.615,0.045,0.002,0.009,0.0,18,1,0,2.99,4.67,0.006,0.595,0.045,0.044,0.074,0.001,3.573333333333333,0.09650000000000003,7.8656999999999995
2024-02-20 19:00:00,4.2,20.3,66.2,0.181,0.045,0.009,0.0081,0.0,19,1,0,4.98,5.07,0.615,0.604,0.045,0.044,0.002,0.068,4.056666666666666,0.1216666666666667,13.438600000000001
2024-02-20 20:00:00,4.6,19.0,63.3,0.634,0.045,0.004,0.0085,0.0,20,1,0,4.2,4.76,0.181,0.645,0.045,0.044,0.009,0.064,4.593333333333333,0.23350000000000004,12.027000000000001
2024-02-20 21:00:00,2.6,18.8,52.1,-0.049,0.045,0.02,0.0042,0.0,21,1,0,4.6,3.09,0.634,0.034,0.045,0.044,0.004,0.036,3.7999999999999994,0.23116666666666666,9.7948
2024-02-20 22:00:00,2.57,18.1,53.1,-0.047,0.045,0.024,0.0031,0.0,22,1,0,2.6,2.47,-0.049,-0.044,0.045,0.044,0.02,0.041,3.256666666666666,0.22333333333333336,9.6111
2024-02-20 23:00:00,2.53,15.4,63.1,0.022,0.045,0.092,0.002,0.0,23,1,0,2.57,2.29,-0.047,0.025,0.045,0.044,0.024,0.083,2.566666666666666,0.226,9.7174
2024-02-21 00:00:00,2.3,13.6,63.1,0.03,0.045,0.007,0.0014,1.0,0,2,0,2.53,2.58,0.022,-0.007,0.045,0.045,0.092,0.047,2.4666666666666663,0.12850000000000003,8.5816
2024-02-21 01:00:00,2.56,13.8,70.0,0.041,0.045,0.012,0.0014,1.0,1,2,0,2.3,2.72,0.03,0.043,0.045,0.045,0.007,0.058,2.4633333333333325,0.10516666666666669,9.66
2024-02-21 02:00:00,2.76,10.6,52.7,-0.043,0.045,0.028,0.0014,1.0,2,2,0,2.56,2.68,0.041,-0.046,0.045,0.045,0.012,0.019,2.539999999999999,-0.00766666666666663,5.5862
2024-02-21 03:00:00,2.04,9.1,56.0,-0.022,0.045,0.046,0.001,1.0,3,2,0,2.76,2.25,-0.043,-0.015,0.045,0.045,0.028,0.038,2.4533333333333327,-0.003166666666666629,5.096
2024-02-21 04:00:00,2.37,7.3,71.5,0.037,0.045,0.063,0.001,1.0,4,2,0,2.04,2.4,-0.022,-0.022,0.045,0.045,0.046,0.019,2.3899999999999992,0.01083333333333337,5.219499999999999
2024-02-21 05:00:00,2.54,3.1,62.0,0.045,0.045,0.013,0.0012,1.0,5,2,0,2.37,2.43,0.037,-0.026,0.045,0.045,0.063,0.008,2.316666666666666,0.014666666666666703,1.9220000000000002
2024-02-21 06:00:00,2.81,5.2,59.7,0.025,0.045,0.022,0.002,1.0,6,2,0,2.54,3.21,0.045,0.046,0.045,0.045,0.013,0.079,2.573333333333333,0.013833333333333371,3.1044
2024-02-21 07:00:00,4.31,6.8,49.9,0.027,0.045,0.01,0.0038,0.0,7,2,0,2.81,4.29,0.025,-0.046,0.045,0.045,0.022,0.098,3.219999999999999,0.011500000000000038,3.3931999999999998
2024-02-21 08:00:00,4.41,1.2,37.0,-0.019,0.045,0.058,0.0044,0.0,8,2,0,4.31,4.04,0.027,0.009,0.045,0.045,0.01,0.059,3.8433333333333324,0.015500000000000036,0.444
2024-02-21 09:00:00,4.53,1.4,72.1,0.413,0.045,0.07,0.0047,0.0,9,2,0,4.41,4.44,-0.019,-0.024,0.045,0.045,0.058,0.045,4.416666666666665,0.08800000000000004,1.0093999999999999
2024-02-21 10:00:00,4.22,3.6,57.9,-0.024,0.045,0.024,0.0046,0.0,10,2,0,4.53,4.66,0.413,0.415,0.045,0.045,0.07,0.015,4.386666666666666,0.07783333333333337,2.0844
2024-02-21 11:00:00,4.48,6.7,57.6,-0.012,0.045,0.075,0.005,0.0,11,2,0,4.22,4.52,-0.024,0.423,0.045,0.045,0.024,0.002,4.409999999999999,0.06833333333333337,3.8592
2024-02-21 12:00:00,4.24,4.5,58.7,-0.027,0.045,0.041,0.0049,0.0,12,2,0,4.48,4.24,-0.012,0.043,0.045,0.045,0.075,0.048,4.3133333333333335,0.0596666666666667,2.6415
2024-02-21 13:00:00,2.66,9.7,62.8,-0.027,0.045,0.092,0.0032,0.0,13,2,0,4.24,3.16,-0.027,0.03,0.045,0.045,0.041,0.025,3.793333333333333,0.05066666666666669,6.0916
2024-02-21 14:00:00,2.61,13.0,76.1,0.006,0.045,0.049,0.0032,0.0,14,2,0,2.66,2.96,-0.027,-0.037,0.045,0.045,0.092,0.06,3.1699999999999995,0.054833333333333366,9.892999999999999
2024-02-21 15:00:00,2.96,9.8,57.2,0.031,0.045,0.054,0.0038,0.0,15,2,0,2.61,3.09,0.006,-0.035,0.045,0.045,0.049,0.018,2.7433333333333327,-0.008833333333333295,5.605600000000001
2024-02-21 16:00:00,3.03,13.4,48.4,0.002,0.045,0.011,0.0042,0.0,16,2,0,2.96,2.75,0.031,0.0,0.045,0.045,0.054,0.018,2.866666666666666,-0.004499999999999962,6.4856
2024-02-21 17:00:00,2.89,14.9,43.6,-0.012,0.045,0.079,0.0046,0.0,17,2,0,3.03,2.99,0.002,0.006,0.045,0.045,0.011,0.074,2.9599999999999995,-0.004499999999999962,6.4963999999999995
2024-02-21 18:00:00,4.5,17.0,55.4,0.165,0.045,0.061,0.0081,0.0,18,2,0,2.89,4.98,-0.012,0.615,0.045,0.045,0.079,0.002,3.4733333333333327,0.02750000000000004,9.418
2024-02-21 19:00:00,4.41,21.5,57.7,0.244,0.045,0.091,0.0085,0.0,19,2,0,4.5,4.2,0.165,0.181,0.045,0.045,0.061,0.009,3.933333333333333,0.0726666666666667,12.4055
2024-02-21 20:00:00,4.68,16.9,54.1,0.551,0.045,0.044,0.0086,0.0,20,2,0,4.41,4.6,0.244,0.634,0.045,0.045,0.091,0.004,4.529999999999999,0.16350000000000006,9.1429
2024-02-21 21:00:00,3.08,18.2,49.7,-0.016,0.045,0.047,0.0049,0.0,21,2,0,4.68,2.6,0.551,-0.049,0.045,0.045,0.044,0.02,4.056666666666666,0.1556666666666667,9.045399999999999
2024-02-21 22:00:00,2.75,17.9,48.4,0.032,0.045,0.091,0.0033,0.0,22,2,0,3.08,2.57,-0.016,-0.047,0.045,0.045,0.047,0.024,3.5033333333333325,0.1606666666666667,8.663599999999999
2024-02-21 23:00:00,2.93,16.2,46.9,-0.022,0.045,0.005,0.0023,0.0,23,2,0,2.75,2.53,0.032,0.022,0.045,0.045,0.091,0.092,2.9199999999999995,0.15900000000000003,7.597799999999999
2024-02-22 00:00:00,2.73,15.3,58.6,0.035,0.046,0.091,0.0016,1.0,0,3,0,2.93,2.3,-0.022,0.03,0.045,0.045,0.005,0.007,2.803333333333333,0.13733333333333336,8.9658
2024-02-22 01:00:00,2.47,13.5,53.9,-0.018,0.046,0.055,0.0014,1.0,1,3,0,2.73,2.56,0.035,0.041,0.046,0.045,0.091,0.012,2.7099999999999995,0.09366666666666672,7.2764999999999995
2024-02-22 02:00:00,2.47,14.0,49.7,0.017,0.046,0.0,0.0013,1.0,2,3,0,2.47,2.76,-0.018,-0.043,0.046,0.045,0.055,0.028,2.556666666666666,0.004666666666666686,6.958000000000001
2024-02-22 03:00:00,2.44,7.6,48.0,-0.002,0.046,0.035,0.0012,1.0,3,3,0,2.47,2.04,0.017,-0.022,0.046,0.045,0.0,0.046,2.4599999999999995,0.00700000000000002,3.6479999999999997
2024-02-22 04:00:00,2.59,6.4,56.9,-0.007,0.046,0.088,0.0011,1.0,4,3,0,2.44,2.37,-0.002,0.037,0.046,0.045,0.035,0.063,2.4999999999999996,0.0005000000000000203,3.6416000000000004
2024-02-22 05:00:00,2.57,3.7,56.6,0.026,0.046,0.061,0.0012,1.0,5,3,0,2.59,2.54,-0.007,0.045,0.046,0.045,0.088,0.013,2.5333333333333328,0.00850000000000002,2.0942000000000003
2024-02-22 06:00:00,2.83,3.8,61.6,-0.029,0.046,0.05,0.002,1.0,6,3,0,2.57,2.81,0.026,0.025,0.046,0.045,0.061,0.022,2.6633333333333327,-0.002166666666666648,2.3407999999999998
2024-02-22 07:00:00,4.06,-0.7,63.1,0.045,0.046,0.084,0.0036,0.0,7,3,0,2.83,4.31,-0.029,0.027,0.046,0.045,0.05,0.01,3.1533333333333324,0.008333333333333352,-0.44170000000000004
2024-02-22 08:00:00,4.18,2.9,59.0,-0.034,0.046,0.098,0.0042,0.0,8,3,0,4.06,4.41,0.045,-0.019,0.046,0.045,0.084,0.058,3.689999999999999,-0.0001666666666666483,1.7109999999999999
2024-02-22 09:00:00,4.06,2.7,49.3,-0.014,0.046,0.064,0.0042,0.0,9,3,0,4.18,4.53,-0.034,0.413,0.046,0.045,0.098,0.07,4.099999999999999,-0.0021666666666666484,1.3311000000000002
2024-02-22 10:00:00,4.22,1.5,64.1,-0.046,0.046,0.091,0.0046,0.0,10,3,0,4.06,4.22,-0.014,-0.024,0.046,0.045,0.064,0.024,4.153333333333332,-0.008666666666666647,0.9614999999999999
2024-02-22 11:00:00,4.19,3.8,65.7,0.029,0.046,0.003,0.0047,0.0,11,3,0,4.22,4.48,-0.046,-0.012,0.046,0.045,0.091,0.075,4.156666666666666,-0.008166666666666648,2.4966
2024-02-22 12:00:00,4.27,7.6,49.9,-0.043,0.046,0.099,0.005,0.0,12,3,0,4.19,4.24,0.029,-0.027,0.046,0.045,0.003,0.041,4.226666666666666,-0.010499999999999982,3.7923999999999993
2024-02-22 13:00:00,2.68,8.7,54.8,-0.006,0.046,0.095,0.0032,0.0,13,3,0,4.27,2.66,-0.043,-0.027,0.046,0.045,0.099,0.092,3.7133333333333325,-0.01899999999999998,4.767599999999999
2024-02-22 14:00:00,3.0,7.3,72.9,-0.043,0.046,0.019,0.0037,0.0,14,3,0,2.68,2.61,-0.006,0.006,0.046,0.045,0.095,0.049,3.316666666666666,-0.02049999999999998,5.321700000000001
2024-02-22 15:00:00,2.93,14.0,49.1,-0.031,0.046,0.057,0.0038,0.0,15,3,0,3.0,2.96,-0.043,0.031,0.046,0.045,0.019,0.054,2.8699999999999997,-0.023333333333333314,6.874
2024-02-22 16:00:00,3.05,13.8,56.1,-0.015,0.046,0.023,0.0043,0.0,16,3,0,2.93,3.03,-0.031,0.002,0.046,0.045,0.057,0.011,2.9933333333333327,-0.018166666666666647,7.7418000000000005
2024-02-22 17:00:00,3.1,17.1,71.7,0.044,0.046,0.04,0.005,0.0,17,3,0,3.05,2.89,-0.015,-0.012,0.046,0.045,0.023,0.079,3.026666666666666,-0.015666666666666645,12.260700000000002
2024-02-22 18:00:00,4.74,21.3,39.6,0.595,0.046,0.047,0.0085,0.0,18,3,0,3.1,4.5,0.044,0.165,0.046,0.045,0.04,0.061,3.629999999999999,0.09066666666666667,8.434800000000001
2024-02-22 19:00:00,4.78,18.8,55.5,0.583,0.046,0.004,0.0092,0.0,19,3,0,4.74,4.41,0.595,0.244,0.046,0.045,0.047,0.091,4.206666666666666,0.18883333333333333,10.434000000000001
2024-02-22 20:00:00,5.38,18.0,58.7,0.648,0.046,0.095,0.0099,0.0,20,3,0,4.78,4.68,0.583,0.551,0.046,0.045,0.004,0.044,4.966666666666666,0.304,10.566
2024-02-22 21:00:00,2.83,18.8,52.5,0.02,0.046,0.045,0.0045,0.0,21,3,0,5.38,3.08,0.648,-0.016,0.046,0.045,0.095,0.047,4.329999999999999,0.3125,9.87
2024-02-22 22:00:00,2.8,17.7,36.3,-0.001,0.046,0.058,0.0034,0.0,22,3,0,2.83,2.75,0.02,0.032,0.046,0.045,0.045,0.091,3.6699999999999995,0.31483333333333335,6.425099999999999
2024-02-22 23:00:00,2.49,18.4,66.0,-0.04,0.046,0.06,0.002,0.0,23,3,0,2.8,2.93,-0.001,-0.022,0.046,0.045,0.058,0.005,2.7066666666666657,0.30083333333333334,12.143999999999998
2024-02-23 00:00:00,2.08,16.0,48.7,-0.007,0.046,0.017,0.0012,1.0,0,4,0,2.49,2.73,-0.04,0.035,0.046,0.046,0.06,0.091,2.456666666666666,0.2005,7.792000000000001
2024-02-23 01:00:00,2.6,12.8,58.3,0.019,0.046,0.033,0.0015,1.0,1,4,0,2.08,2.47,-0.007,-0.018,0.046,0.046,0.017,0.055,2.3899999999999992,0.10650000000000003,7.4624
2024-02-23 02:00:00,2.45,7.3,56.9,0.031,0.046,0.054,0.0013,1.0,2,4,0,2.6,2.47,0.019,0.017,0.046,0.046,0.033,0.0,2.3766666666666665,0.0036666666666666857,4.1537
2024-02-23 03:00:00,2.57,8.1,56.6,-0.034,0.046,0.09,0.0012,1.0,3,4,0,2.45,2.44,0.031,-0.002,0.046,0.046,0.054,0.035,2.5399999999999996,-0.005333333333333315,4.5846
2024-02-23 04:00:00,2.34,8.3,59.0,0.007,0.046,0.04,0.001,1.0,4,4,0,2.57,2.59,-0.034,-0.007,0.046,0.046,0.09,0.088,2.4533333333333327,-0.003999999999999982,4.897
2024-02-23 05:00:00,2.48,2.6,54.5,0.017,0.046,0.097,0.0012,1.0,5,4,0,2.34,2.57,0.007,0.026,0.046,0.046,0.04,0.061,2.463333333333333,0.005500000000000019,1.4170000000000003
2024-02-23 06:00:00,3.04,1.4,47.6,-0.025,0.046,0.083,0.0022,1.0,6,4,0,2.48,2.83,0.017,-0.029,0.046,0.046,0.097,0.05,2.619999999999999,0.0025000000000000183,0.6664
2024-02-23 07:00:00,3.84,8.8,49.4,-0.02,0.046,0.018,0.0034,0.0,7,4,0,3.04,4.06,-0.025,0.045,0.046,0.046,0.083,0.084,3.119999999999999,-0.003999999999999982,4.3472
2024-02-23 08:00:00,4.31,1.7,64.4,-0.011,0.046,0.042,0.0043,0.0,8,4,0,3.84,4.18,-0.02,-0.034,0.046,0.046,0.018,0.098,3.729999999999999,-0.010999999999999982,1.0948
2024-02-23 09:00:00,4.07,-1.5,56.3,-0.04,0.046,0.031,0.0042,0.0,9,4,0,4.31,4.06,-0.011,-0.014,0.046,0.046,0.042,0.064,4.073333333333333,-0.011999999999999981,-0.8444999999999999
2024-02-23 10:00:00,4.51,6.2,55.5,0.369,0.046,0.021,0.0049,0.0,10,4,0,4.07,4.22,-0.04,-0.046,0.046,0.046,0.031,0.091,4.296666666666666,0.048333333333333346,3.4410000000000003
2024-02-23 11:00:00,3.91,3.7,53.3,-0.022,0.046,0.013,0.0044,0.0,11,4,0,4.51,4.19,0.369,0.029,0.046,0.046,0.021,0.003,4.163333333333333,0.04183333333333334,1.9721000000000002
2024-02-23 12:00:00,4.14,7.1,60.8,-0.016,0.046,0.071,0.0048,0.0,12,4,0,3.91,4.27,-0.022,-0.043,0.046,0.046,0.013,0.099,4.1866666666666665,0.043333333333333356,4.3168
2024-02-23 13:00:00,2.78,5.4,61.4,0.015,0.046,0.012,0.0033,0.0,13,4,0,4.14,2.68,-0.016,-0.006,0.046,0.046,0.071,0.095,3.6099999999999994,0.049166666666666685,3.3156
2024-02-23 14:00:00,2.48,13.5,61.3,0.037,0.046,0.1,0.0031,0.0,14,4,0,2.78,3.0,0.015,-0.043,0.046,0.046,0.012,0.019,3.133333333333333,0.05716666666666668,8.2755
2024-02-23 15:00:00,2.66,9.8,70.4,-0.027,0.046,0.026,0.0034,0.0,15,4,0,2.48,2.93,0.037,-0.031,0.046,0.046,0.1,0.057,2.6399999999999992,0.05933333333333335,6.8992
2024-02-23 16:00:00,2.51,14.0,54.0,-0.013,0.046,0.038,0.0035,0.0,16,4,0,2.66,3.05,-0.027,-0.015,0.046,0.046,0.026,0.023,2.5499999999999994,-0.004333333333333315,7.56
2024-02-23 17:00:00,3.11,17.2,62.9,0.011,0.046,0.033,0.005,0.0,17,4,0,2.51,3.1,-0.013,0.044,0.046,0.046,0.038,0.04,2.7599999999999993,0.0011666666666666848,10.8188
2024-02-23 18:00:00,4.77,19.8,53.5,0.617,0.046,0.001,0.0086,0.0,18,4,0,3.11,4.74,0.011,0.595,0.046,0.046,0.033,0.047,3.4633333333333325,0.10666666666666669,10.593
2024-02-23 19:00:00,4.26,18.1,63.1,0.184,0.046,0.014,0.0082,0.0,19,4,0,4.77,4.78,0.617,0.583,0.046,0.046,0.001,0.004,4.046666666666666,0.13483333333333336,11.421100000000001
2024-02-23 20:00:00,4.73,12.9,69.5,0.592,0.046,0.096,0.0087,0.0,20,4,0,4.26,5.38,0.184,0.648,0.046,0.046,0.014,0.095,4.586666666666666,0.2273333333333333,8.9655
2024-02-23 21:00:00,2.78,20.9,57.0,-0.039,0.046,0.04,0.0044,0.0,21,4,0,4.73,2.83,0.592,0.02,0.046,0.046,0.096,0.045,3.9233333333333325,0.22533333333333336,11.913
2024-02-23 22:00:00,2.72,13.9,61.0,0.004,0.046,0.083,0.0033,0.0,22,4,0,2.78,2.8,-0.039,-0.001,0.046,0.046,0.04,0.058,3.4099999999999997,0.22816666666666666,8.479
2024-02-23 23:00:00,2.35,17.6,55.4,-0.009,0.046,0.033,0.0019,0.0,23,4,0,2.72,2.49,0.004,-0.04,0.046,0.046,0.083,0.06,2.616666666666666,0.22483333333333336,9.7504
2024-02-24 00:00:00,2.4,15.2,64.9,-0.021,0.047,0.024,0.0014,1.0,0,5,1,2.35,2.08,-0.009,-0.007,0.046,0.046,0.033,0.017,2.4899999999999998,0.11850000000000001,9.8648
2024-02-24 01:00:00,2.35,13.1,37.6,0.006,0.047,0.073,0.0013,1.0,1,5,1,2.4,2.6,-0.021,0.019,0.047,0.046,0.024,0.033,2.366666666666666,0.08883333333333333,4.9256
2024-02-24 02:00:00,2.52,7.7,67.6,0.014,0.047,0.026,0.0013,1.0,2,5,1,2.35,2.45,0.006,0.031,0.047,0.046,0.073,0.054,2.423333333333333,-0.0075,5.2052
2024-02-24 03:00:00,2.72,8.8,45.0,0.034,0.047,0.07,0.0013,1.0,3,5,1,2.52,2.57,0.014,-0.034,0.047,0.046,0.026,0.09,2.5299999999999994,0.004666666666666667,3.9600000000000004
2024-02-24 04:00:00,2.15,9.2,43.9,-0.031,0.047,0.006,0.0009,1.0,4,5,1,2.72,2.34,0.034,0.007,0.047,0.046,0.07,0.04,2.463333333333333,-0.001166666666666666,4.038799999999999
2024-02-24 05:00:00,1.97,5.4,58.6,-0.033,0.047,0.005,0.0009,1.0,5,5,1,2.15,2.48,-0.031,0.017,0.047,0.046,0.006,0.097,2.2799999999999994,-0.005166666666666667,3.1644000000000005
2024-02-24 06:00:00,2.53,5.5,62.6,0.045,0.047,0.041,0.0018,1.0,6,5,1,1.97,3.04,-0.033,-0.025,0.047,0.046,0.005,0.083,2.216666666666666,0.005833333333333334,3.443
2024-02-24 07:00:00,4.14,2.2,75.8,0.013,0.047,0.045,0.0036,0.0,7,5,1,2.53,3.84,0.045,-0.02,0.047,0.046,0.041,0.018,2.879999999999999,0.007,1.6676000000000002
2024-02-24 08:00:00,3.98,0.1,70.9,0.024,0.047,0.066,0.004,0.0,8,5,1,4.14,4.31,0.013,-0.011,0.047,0.046,0.045,0.042,3.5499999999999994,0.008666666666666668,0.0709
2024-02-24 09:00:00,4.0,3.8,54.1,0.0,0.047,0.089,0.0042,0.0,9,5,1,3.98,4.07,0.024,-0.04,0.047,0.046,0.066,0.031,4.039999999999999,0.0029999999999999996,2.0557999999999996
2024-02-24 10:00:00,4.11,-0.4,63.7,-0.049,0.047,0.017,0.0044,0.0,10,5,1,4.0,4.51,0.0,0.369,0.047,0.046,0.089,0.021,4.029999999999999,0.0,-0.2548
2024-02-24 11:00:00,3.84,8.5,62.4,0.042,0.047,0.071,0.0043,0.0,11,5,1,4.11,3.91,-0.049,-0.022,0.047,0.046,0.017,0.013,3.9833333333333325,0.012500000000000002,5.303999999999999
2024-02-24 12:00:00,3.77,10.1,72.9,-0.008,0.047,0.073,0.0044,0.0,12,5,1,3.84,4.14,0.042,-0.016,0.047,0.046,0.071,0.071,3.906666666666666,0.0036666666666666675,7.362900000000001
2024-02-24 13:00:00,2.75,7.2,58.2,-0.031,0.047,0.084,0.0033,0.0,13,5,1,3.77,2.78,-0.008,0.015,0.047,0.046,0.073,0.012,3.4533333333333327,-0.0036666666666666653,4.1904
2024-02-24 14:00:00,2.78,11.4,48.6,0.008,0.047,0.09,0.0034,0.0,14,5,1,2.75,2.48,-0.031,0.037,0.047,0.046,0.084,0.1,3.099999999999999,-0.006333333333333332,5.540400000000001
2024-02-24 15:00:00,2.77,15.2,45.7,-0.031,0.047,0.062,0.0035,0.0,15,5,1,2.78,2.66,0.008,-0.027,0.047,0.046,0.09,0.026,2.766666666666666,-0.011499999999999998,6.9464
2024-02-24 16:00:00,2.45,13.6,48.4,0.04,0.047,0.04,0.0034,0.0,16,5,1,2.77,2.51,-0.031,-0.013,0.047,0.046,0.062,0.038,2.666666666666666,0.0033333333333333353,6.5824
2024-02-24 17:00:00,2.56,15.8,42.6,-0.018,0.047,0.074,0.0041,0.0,17,5,1,2.45,3.11,0.04,0.011,0.047,0.046,0.04,0.033,2.593333333333333,-0.006666666666666665,6.7308
2024-02-24 18:00:00,4.46,18.6,56.0,0.166,0.047,0.069,0.008,0.0,18,5,1,2.56,4.77,-0.018,0.617,0.047,0.046,0.074,0.001,3.1566666666666663,0.022333333333333334,10.416000000000002
2024-02-24 19:00:00,4.69,22.9,54.7,0.639,0.047,0.044,0.009,0.0,19,5,1,4.46,4.26,0.166,0.184,0.047,0.046,0.069,0.014,3.903333333333333,0.134,12.526299999999999
2024-02-24 20:00:00,4.52,19.6,74.1,0.583,0.047,0.098,0.0083,0.0,20,5,1,4.69,4.73,0.639,0.592,0.047,0.046,0.044,0.096,4.556666666666666,0.22983333333333333,14.523599999999998
2024-02-24 21:00:00,2.61,17.9,55.6,-0.017,0.047,0.062,0.0042,0.0,21,5,1,4.52,2.78,0.583,-0.039,0.047,0.046,0.098,0.04,3.939999999999999,0.23216666666666666,9.952399999999999
2024-02-24 22:00:00,1.88,16.6,41.9,-0.034,0.047,0.069,0.0023,0.0,22,5,1,2.61,2.72,-0.017,0.004,0.047,0.046,0.062,0.083,3.0033333333333325,0.21983333333333335,6.955400000000001
2024-02-24 23:00:00,2.19,13.6,56.5,-0.018,0.047,0.059,0.0018,0.0,23,5,1,1.88,2.35,-0.034,-0.009,0.047,0.046,0.069,0.033,2.226666666666666,0.21983333333333333,7.684
2024-02-25 00:00:00,2.44,16.6,62.7,-0.002,0.048,0.064,0.0015,1.0,0,6,1,2.19,2.4,-0.018,-0.021,0.047,0.047,0.059,0.024,2.1699999999999995,0.19183333333333333,10.4082
2024-02-25 01:00:00,2.52,13.3,52.7,0.028,0.048,0.05,0.0014,1.0,1,6,1,2.44,2.35,-0.002,0.006,0.048,0.047,0.064,0.073,2.3833333333333324,0.08999999999999998,7.009100000000001
2024-02-25 02:00:00,2.01,9.3,68.2,0.037,0.048,0.034,0.001,1.0,2,6,1,2.52,2.52,0.028,0.014,0.048,0.047,0.05,0.026,2.323333333333333,-0.0010000000000000009,6.342600000000001
2024-02-25 03:00:00,2.48,9.6,69.1,0.038,0.048,0.053,0.0012,1.0,3,6,1,2.01,2.72,0.037,0.034,0.048,0.047,0.034,0.07,2.336666666666666,0.008166666666666666,6.633599999999999
2024-02-25 04:00:00,2.8,8.2,57.9,0.011,0.048,0.048,0.0012,1.0,4,6,1,2.48,2.15,0.038,-0.031,0.048,0.047,0.053,0.006,2.4299999999999993,0.015666666666666666,4.7478
2024-02-25 05:00:00,2.42,5.7,56.1,0.025,0.048,0.031,0.0012,1.0,5,6,1,2.8,1.97,0.011,-0.033,0.048,0.047,0.048,0.005,2.566666666666666,0.02283333333333333,3.1977
